customer_id,spend_dining,spend_electronics,spend_entertainment,spend_fuel,spend_groceries,spend_online shopping,spend_travel,spend_utilities
100352,0.0,0.0,10097.289999999999,0.0,806.46,0.0,7399.52,0.0
100353,8552.16,2062.77,10699.06,906.98,507.66,0.0,0.0,1328.26
100354,0.0,0.0,0.0,498.48,678.97,1941.59,4385.67,0.0
100355,262.07,10628.06,3532.52,7940.54,1729.94,5407.96,0.0,5504.98
100356,0.0,0.0,0.0,0.0,1518.84,14045.72,0.0,3795.63
100357,4232.59,2542.51,13375.36,2954.9,2427.5,0.0,0.0,0.0
100358,1400.13,6349.41,0.0,0.0,1079.29,0.0,0.0,14383.19
100359,20092.82,0.0,873.13,0.0,0.0,2309.47,74.07,3111.55
100360,5063.01,0.0,0.0,1035.06,4058.89,0.0,2671.03,2863.17
100361,0.0,0.0,0.0,0.0,0.0,2765.23,750.36,0.0
100362,0.0,0.0,0.0,0.0,0.0,1192.14,2714.2999999999997,0.0
100363,6093.72,4337.22,0.0,2890.32,0.0,0.0,0.0,4697.12
100364,0.0,2319.5,2596.83,0.0,0.0,1512.06,0.0,0.0
100365,0.0,0.0,1918.31,0.0,3694.42,0.0,17032.51,0.0
100366,8305.54,0.0,845.04,5130.71,1207.85,0.0,0.0,0.0
100367,5003.26,8737.44,0.0,1739.17,4179.27,6562.53,1862.82,0.0
100368,0.0,10089.64,2192.13,0.0,0.0,1181.34,0.0,3413.82
100369,0.0,0.0,0.0,9238.39,10188.77,0.0,1323.94,0.0
100370,0.0,1250.74,1069.27,0.0,27.16,1845.3400000000001,9723.52,6229.3
100371,0.0,0.0,1533.69,0.0,0.0,415.78,9205.52,2395.69
100372,6098.75,3629.99,3035.29,0.0,0.0,2981.37,0.0,2050.95
100373,0.0,1240.74,0.0,0.0,3284.61,0.0,1688.58,0.0
100374,5969.65,0.0,5395.719999999999,0.0,13574.3,0.0,20488.11,2034.12
100375,8853.35,0.0,9126.05,173.57,14938.46,0.0,0.0,3805.36
100376,957.58,0.0,2608.55,0.0,0.0,1340.21,0.0,10560.32
100377,0.0,0.0,0.0,8783.460000000001,6406.46,0.0,0.0,0.0
100378,0.0,0.0,685.87,149.86,8480.36,8392.58,0.0,0.0
100379,0.0,0.0,518.67,0.0,3461.18,276.46,0.0,0.0
100380,0.0,2747.23,8092.3099999999995,0.0,9686.97,112.86,8586.58,0.0
100381,3132.85,0.0,6427.0599999999995,0.0,6584.55,0.0,0.0,0.0
100382,0.0,168.48,0.0,0.0,98.98,26.25,0.0,5325.31
100383,0.0,10635.8,1337.97,4956.52,0.0,0.0,634.42,0.0
100384,0.0,9387.13,8005.35,0.0,4518.77,0.0,0.0,2486.16
100385,0.0,4144.61,1457.99,0.0,0.0,0.0,0.0,0.0
100386,2391.59,2887.47,0.0,0.0,0.0,0.0,3372.32,2660.53
100387,1520.45,12917.74,6007.65,0.71,0.0,0.0,0.0,4323.85
100388,4717.44,0.0,0.0,0.0,10825.78,7627.51,1972.6499999999999,717.64
100389,1041.09,0.0,0.0,1385.07,0.0,0.0,207.2,0.0
100390,0.0,0.0,0.0,770.49,4420.24,0.0,13034.45,9647.72
100391,0.0,5700.67,14218.31,9042.93,19326.77,4142.07,1562.69,2452.4
100392,0.0,0.0,10218.07,0.0,2523.61,2248.76,0.0,0.0
100393,8042.58,2410.99,1554.8999999999999,0.0,690.71,678.27,13387.349999999999,0.0
100394,0.0,0.0,7231.79,1590.82,0.0,1126.01,293.47,0.0
100395,0.0,0.0,3616.56,2601.62,3520.74,0.0,0.0,0.0
100396,1184.58,5305.6,3782.14,0.0,493.48,0.0,525.74,9712.119999999999
100397,4705.56,0.0,8216.03,2803.45,124.05,0.0,0.0,0.0
100398,17716.71,0.0,5714.42,7207.1,6445.63,4268.5,0.0,375.52
100399,0.0,4598.12,758.4,0.0,416.14,2490.62,5065.82,2536.96
100400,0.0,346.02,0.0,1329.09,2759.94,0.0,768.84,2324.04
100401,0.0,0.0,1810.82,0.0,7239.4,4115.58,8170.85,0.0
100402,0.0,11088.19,13769.78,0.0,4272.1,0.0,0.0,107.97
100403,4085.61,11523.84,1348.31,0.0,2630.31,0.0,0.0,2241.35
100404,0.0,0.0,4282.36,0.0,14723.990000000002,2753.31,0.0,105.52
100405,0.0,0.0,8462.09,0.0,0.0,1127.46,0.0,0.0
100406,0.0,0.0,0.0,967.39,5333.2,0.0,0.0,21837.29
100407,11833.54,0.0,12967.119999999999,0.0,0.0,10446.79,0.0,0.0
100408,0.0,0.0,0.0,0.0,0.0,4449.15,0.0,10414.14
100409,0.0,12768.28,2846.84,2028.23,0.0,5291.69,0.0,0.0
100410,0.0,12262.36,20.81,0.0,4536.74,1526.41,11294.759999999998,0.0
100411,0.0,2714.0,5509.98,0.0,4115.82,0.0,8248.05,0.0
100412,0.0,0.0,0.0,0.0,1010.2,8241.84,0.0,0.0
100413,0.0,0.0,365.55,0.0,14212.78,3526.6,2930.22,0.0
100414,3121.83,1440.26,7844.700000000001,670.56,675.12,3424.54,1010.18,0.0
100415,0.0,1284.61,0.0,4457.4,24446.370000000003,0.0,0.0,1911.54
100416,0.0,0.0,0.0,0.0,1704.65,3161.75,14847.16,0.0
100417,0.0,0.0,3766.61,2430.68,1779.12,0.0,0.0,0.0
100418,2912.99,2289.61,0.0,0.0,0.0,1062.7,2497.78,2241.12
100419,3110.86,0.0,12873.169999999998,1740.95,1214.96,736.14,0.0,45.91
100420,0.0,839.3,8886.300000000001,0.0,0.0,1370.06,0.0,6739.93
100421,0.0,0.0,3589.39,0.0,0.0,2042.32,0.0,2833.99
100422,0.0,0.0,3373.4900000000002,15476.33,7373.5,1218.96,0.0,8395.73
100423,0.0,0.0,3166.1,0.0,9421.400000000001,0.0,0.0,0.0
100424,0.0,0.0,0.0,5778.85,1931.64,295.8,4618.63,5355.57
100425,0.0,0.0,13454.650000000001,0.0,656.9,10327.58,822.95,9260.08
100426,0.0,0.0,18967.739999999998,0.0,4603.01,0.0,8872.83,3501.12
100427,2321.2,11180.720000000001,1446.41,0.0,4461.96,6832.79,0.0,2022.32
100429,0.0,2241.19,0.0,0.0,1806.66,0.0,5328.37,0.0
100430,0.0,5076.46,8825.73,0.0,0.0,177.61,0.0,8270.5
100431,0.0,4157.0,0.0,3357.61,0.0,6713.75,3552.35,0.0
100432,0.0,0.0,2205.4,0.0,2809.96,995.09,6934.03,0.0
100433,3810.77,0.0,93.53,0.0,12042.7,0.0,0.0,7437.54
100434,0.0,3733.2200000000003,24651.38,0.0,0.0,1057.57,0.0,0.0
100435,0.0,17797.96,0.0,0.0,0.0,6279.99,1890.43,0.0
100436,0.0,0.0,0.0,901.41,0.0,10919.0,0.0,13295.34
100437,7173.88,0.0,1074.1,0.0,6598.31,0.0,305.18,862.83
100438,0.0,0.0,0.0,0.0,13852.41,0.0,0.0,0.0
100439,3206.82,0.0,7778.52,0.0,1505.02,0.0,0.0,0.0
100440,107.67,0.0,1755.78,1536.42,5768.15,589.52,0.0,4279.83
100441,0.0,0.0,998.4,0.0,0.0,0.0,4832.75,0.0
100442,488.68,0.0,3199.53,0.0,847.41,1961.76,0.0,6762.57
100443,4488.75,7718.37,3519.64,0.0,14445.529999999999,2727.1,16854.85,0.0
100444,0.0,0.0,6071.25,214.94,0.0,0.0,3518.59,3639.91
100445,2259.56,11331.18,0.0,0.0,2912.37,2869.48,0.0,5725.36
100446,3099.89,1722.08,2848.6000000000004,992.35,10415.76,2180.19,472.9,5977.85
100447,0.0,0.0,0.0,0.0,4846.46,1817.8,0.0,4852.19
100448,1964.51,0.0,777.27,0.0,14124.92,0.0,0.0,3846.08
100449,348.38,0.0,22867.760000000002,2737.7799999999997,1641.17,1860.95,0.0,18443.92
100450,3114.87,4221.19,0.0,2345.97,730.41,0.0,0.0,0.0
100451,829.76,0.0,0.0,1054.75,257.85,1597.45,0.0,303.8
100452,0.0,3205.76,1174.02,0.0,4416.51,0.0,0.0,6670.860000000001
100453,1597.2200000000003,0.0,0.0,0.0,10210.7,0.0,2303.0,0.0
100454,0.0,951.46,7043.62,0.0,7365.04,2521.21,0.0,2797.26
100455,0.0,0.0,1481.16,0.0,0.0,0.0,4429.11,2297.65
100456,979.49,0.0,462.12,0.0,0.0,4976.860000000001,1581.41,1796.91
100457,0.0,0.0,0.0,9496.119999999999,215.61,14425.21,5376.59,0.0
100458,4081.92,0.0,2968.45,1872.32,0.0,1815.3,972.78,0.0
100459,0.0,1174.62,0.0,1007.59,17376.7,0.0,5340.34,0.0
100460,0.0,0.0,3631.72,0.0,0.0,115.01,0.0,3482.15
100461,0.0,0.0,4228.76,2250.62,2256.98,782.91,2615.02,3151.45
100462,0.0,9427.22,164.87,12705.14,1452.4,0.0,507.77,3852.6
100463,239.58,0.0,13687.35,7839.6,4108.34,0.0,0.0,5240.72
100464,559.41,5319.5,6230.74,0.0,0.0,0.0,48.35,4305.73
100465,6934.84,0.0,22777.28,4280.63,0.0,0.0,2873.3500000000004,0.0
100466,0.0,0.0,0.0,0.0,0.0,1379.41,0.0,3752.06
100467,2072.78,0.0,259.92,0.0,18818.37,0.0,0.0,0.0
100468,0.0,8418.87,480.87,0.0,0.0,1818.13,0.0,2065.17
100469,1984.46,0.0,0.0,0.0,0.0,0.0,0.0,5859.14
100470,0.0,2014.72,7151.29,0.0,1475.0,0.0,0.0,4236.09
100471,979.09,0.0,1005.36,0.0,1713.41,0.0,0.0,0.0
100472,12225.65,0.0,13555.82,5756.74,3250.21,0.0,0.0,1967.47
100473,0.0,0.0,4730.99,0.0,0.0,4092.84,3783.96,0.0
100474,2040.54,0.0,2693.38,0.0,0.0,0.0,550.19,0.0
100475,6503.16,5036.54,219.84,0.0,13138.21,1644.12,962.14,5536.49
100476,0.0,0.0,7932.38,2875.69,6039.03,0.0,6027.93,0.0
100477,2552.6,0.0,2896.69,0.0,1818.01,7924.27,0.0,0.0
100478,3439.71,0.0,1038.63,3804.63,7361.59,0.0,2011.36,0.0
100479,0.0,0.0,2400.8,0.0,5527.43,0.0,5427.73,0.0
100480,4649.6900000000005,6855.3,0.0,0.0,5294.76,1755.57,9297.25,2166.2
100481,0.0,8740.4,10824.23,0.0,2781.85,0.0,0.0,359.68
100482,0.0,64.44,5467.18,242.85,18125.81,2432.2200000000003,0.0,7404.82
100483,7578.110000000001,0.0,0.0,4042.08,0.0,468.55,6460.41,0.0
100484,2212.2,0.0,18109.13,0.0,0.0,358.01,2514.17,0.0
100485,0.0,0.0,11817.74,0.0,0.0,31.91,0.0,0.0
100486,0.0,1414.69,2427.14,0.0,3173.16,0.0,511.73,0.0
100487,5055.240000000001,0.0,0.0,0.0,3696.88,0.0,585.96,0.0
100488,0.0,0.0,2466.45,3470.0,7163.0599999999995,0.0,0.0,0.0
100489,0.0,0.0,2802.86,2101.32,14318.7,6634.87,0.0,0.0
100490,0.0,1111.14,1754.65,0.0,3234.6299999999997,6546.95,0.0,0.0
100491,0.0,0.0,1657.14,0.0,519.67,0.0,0.0,0.0
100492,0.0,1537.41,2654.17,0.0,1908.15,0.0,0.0,0.0
100493,0.0,3675.46,6491.23,0.0,174.24,0.0,0.0,0.0
100494,748.3,0.0,0.0,0.0,3325.07,0.0,3861.5,3051.68
100495,0.0,0.0,0.0,0.0,5499.15,0.0,9268.75,0.0
100496,0.0,0.0,4046.63,0.0,1935.05,0.0,0.0,0.0
100497,14471.119999999999,0.0,7411.83,0.0,65.98,2743.48,1879.86,19095.0
100498,0.0,0.0,931.06,0.0,0.0,5667.06,0.0,8022.53
100499,0.0,0.0,3396.94,0.0,13884.2,0.0,0.0,0.0
100500,1750.0700000000002,0.0,4205.68,7312.3,0.0,0.0,0.0,444.54
100501,9966.43,0.0,0.0,8742.46,0.0,0.0,0.0,0.0
100502,0.0,0.0,0.0,0.0,0.0,5652.08,4522.88,899.19
100503,0.0,1062.93,0.0,0.0,3048.53,4734.35,0.0,7808.24
100504,0.0,0.0,7025.700000000001,0.0,689.76,0.0,0.0,0.0
100505,0.0,1731.62,4474.54,0.0,2177.79,6596.88,0.0,1333.92
100506,0.0,0.0,4364.26,0.0,9967.5,0.0,0.0,2030.03
100507,6462.62,0.0,8044.25,717.16,6066.0599999999995,0.0,12285.48,552.34
100508,7104.799999999999,3759.87,6684.219999999999,6463.22,1918.93,10288.61,1441.08,0.0
100509,2857.99,237645.0,0.0,39.08,6464.15,0.0,2951.6,0.0
100510,3292.7400000000002,5751.889999999999,0.0,0.0,2877.34,9614.05,2669.54,1608.82
100511,0.0,170.43,4653.35,0.0,3728.43,435.42,474.16,2903.19
100512,0.0,6115.639999999999,3391.67,0.0,0.0,0.0,0.0,0.0
100513,4969.57,0.0,0.0,0.0,0.0,0.0,16077.41,0.0
100514,0.0,13928.3,8489.64,16942.0,2787.77,1087.88,3047.51,7176.99
100515,0.0,27278.48,11367.43,6908.64,3114.23,2850.32,554.14,1388.5
100516,0.0,6010.68,0.0,0.0,3275.67,0.0,0.0,0.0
100517,3291.3900000000003,10923.890000000001,0.0,136.66,5996.13,3468.5,4095.83,0.0
100518,0.0,128.59,0.0,0.0,3267.93,0.0,0.0,6861.58
100519,0.0,0.0,0.0,0.0,2493.6,13386.41,0.0,0.0
100520,12231.55,5440.44,0.0,3537.99,0.0,0.0,1515.93,0.0
100521,0.0,0.0,7542.63,4028.8399999999997,0.0,0.0,7048.29,5149.92
100522,0.0,3006.6,1328.25,0.0,2785.41,0.0,178.11,4853.69
100523,0.0,0.0,0.0,9668.949999999999,2052.69,7122.790000000001,0.0,0.0
100524,0.0,5738.15,1530.1,9335.16,7404.62,6280.11,1089.45,0.0
100525,0.0,0.0,1834.1399999999999,0.0,8446.310000000001,0.0,690.91,0.0
100526,13862.47,4576.09,0.0,3685.88,1313.17,39.39,4101.21,5443.150000000001
100527,0.0,0.0,515.0,1918.78,919.21,119.18,0.0,604.83
100528,5709.57,8629.48,574.77,0.0,7757.55,0.0,0.0,7400.57
100529,0.0,0.0,18381.15,186.62,4416.86,1896.73,0.0,0.0
100530,5083.28,24041.25,12615.77,11384.28,3607.41,0.0,0.0,0.0
100531,1804.43,0.0,0.0,0.0,6827.25,0.0,0.0,0.0
100532,0.0,1537.53,11208.1,0.0,9396.86,0.0,0.0,0.0
100533,8016.28,0.0,14710.7,0.0,11478.84,0.0,0.0,0.0
100534,0.0,3704.57,6312.97,2106.79,25791.329999999998,5392.55,4323.09,2163.67
100535,0.0,655.13,5974.17,0.0,5203.06,0.0,8936.34,3850.55
100536,0.0,3399.56,0.0,0.0,3251.44,0.0,0.0,0.0
100537,3433.65,1246.7,0.0,0.0,4082.03,0.0,0.0,0.0
100538,0.0,0.0,5863.49,928.62,0.0,0.0,0.0,7868.64
100539,738.0,2342.97,13484.96,0.0,0.0,1949.6699999999998,0.0,0.0
100540,0.0,0.0,0.0,0.0,5190.6,0.0,0.0,0.0
100541,0.0,0.0,26064.77,0.0,17451.68,2351.8,6156.8099999999995,1623.75
100542,0.0,0.0,17746.059999999998,500.91,4848.67,3228.6,5036.9400000000005,4181.52
100543,0.0,557.11,753.5,0.0,0.0,0.0,0.0,1827.33
100544,0.0,0.0,9302.74,0.0,0.0,0.0,1047.45,0.0
100545,0.0,0.0,0.0,0.0,14477.54,0.0,0.0,0.0
100546,0.0,1852.6599999999999,795.19,0.0,0.0,0.0,0.0,0.0
100547,0.0,0.0,0.0,2174.5,0.0,0.0,1340.67,0.0
100548,0.0,0.0,3084.52,0.0,0.0,11536.210000000001,5469.78,1738.48
100549,0.0,676.81,2976.23,970.06,2127.89,0.0,0.0,0.0
100550,0.0,0.0,2748.66,3130.05,0.0,0.0,23969.21,308.98
100551,0.0,0.0,1124.56,4321.93,6710.18,13307.5,0.0,0.0
100552,0.0,2241.6,11519.77,6879.18,11775.64,0.0,894.9,0.0
100553,0.0,0.0,0.0,10481.03,1643.63,2932.9900000000002,797.5400000000001,2464.57
100554,0.0,0.0,0.0,7284.33,0.0,3706.2,6065.98,14621.56
100555,1140.85,6511.8,0.0,896.14,10460.11,0.0,1134.73,0.0
100556,11701.630000000001,0.0,2901.94,0.0,1989.08,0.0,0.0,76.79
100557,1580.5,0.0,0.0,0.0,7279.91,8375.13,862.88,0.0
100558,0.0,0.0,5281.200000000001,0.0,0.0,3695.69,0.0,8158.66
100559,1080.53,2520.18,6316.4,8478.79,12344.880000000001,0.0,10308.12,8139.25
100560,1736.38,8942.62,7359.889999999999,889.05,3012.49,0.0,5851.87,0.0
100561,11462.81,2077.97,16824.45,3461.57,13628.2,1511.32,0.0,570.97
100562,5221.52,0.0,0.0,2542.29,1683.66,5692.94,753.33,0.0
100563,516.01,0.0,0.0,0.0,2801.92,746.18,0.0,3220.93
100564,0.0,836.46,2982.7,4901.26,22902.449999999997,0.0,1130.18,0.0
100565,0.0,0.0,0.0,21636.09,0.0,562.39,0.0,191.6
100566,3116.51,1800.27,9903.07,0.0,6873.68,7919.06,0.0,132.06
100567,0.0,0.0,306.13,0.0,8317.49,4516.17,0.0,0.0
100568,0.0,3810.42,1869.31,1340.04,9869.19,0.0,0.0,914.19
100569,0.0,0.0,0.0,7513.06,8474.07,5143.1900000000005,3128.63,14871.330000000002
100570,0.0,363.51,0.0,0.0,5212.74,4409.16,2559.65,0.0
100571,0.0,0.0,0.0,17339.98,4295.9400000000005,2359.09,0.0,0.0
100572,0.0,0.0,10147.04,0.0,3934.14,15015.86,4158.2699999999995,0.0
100573,0.0,0.0,7591.29,593.7,5510.47,2481.49,0.0,4931.57
100574,986.7,2331.86,1478.63,0.0,4119.47,0.0,0.0,3484.91
100575,59.4,0.0,1969.31,0.0,8851.9,9298.41,6099.889999999999,0.0
100576,5817.06,0.0,0.0,0.0,469.37,3239.05,122.4,25.77
100577,0.0,0.0,0.0,0.0,11886.24,0.0,0.0,2314.99
100578,178.1,137.66,6233.36,0.0,1337.8,0.0,0.0,1680.67
100579,1185.52,11588.8,11665.0,0.0,6582.22,10898.17,0.0,2546.18
100580,0.0,590.66,0.0,0.0,17585.32,0.0,1316.7,0.0
100581,340.61,1336.19,0.0,0.0,12162.33,2330.91,0.0,0.0
100582,0.0,0.0,5344.65,0.0,659.69,4249.19,0.0,6691.46
100583,0.0,1653.08,14847.78,0.0,2849.45,0.0,0.0,4683.56
100584,1114.6,5691.9,6563.49,2591.26,821.03,2434.6,0.0,2041.06
100585,7483.18,0.0,6389.299999999999,0.0,0.0,0.0,0.0,9014.119999999999
100586,4374.91,4264.19,1349.73,0.0,4783.12,329.45,4310.08,2656.92
100587,11861.82,467.55,2934.98,4153.08,0.0,0.0,0.0,0.0
100588,0.0,4817.98,2974.73,4866.929999999999,13942.55,23330.3,0.0,0.0
100589,0.0,1287.3,9953.970000000001,0.0,6393.46,0.0,4559.7,0.0
100590,0.0,7318.22,137.17,0.0,989.54,0.0,0.0,0.0
100591,1395.65,1186.23,2217.42,8037.320000000001,5586.36,3678.64,0.0,0.0
100592,0.0,0.0,855.22,1225.22,3835.62,0.0,6445.54,708.09
100593,0.0,1627.64,6342.98,0.0,0.0,0.0,0.0,0.0
100594,0.0,809.65,2950.16,0.0,3725.43,15995.07,0.0,0.0
100595,0.0,3762.8700000000003,1108.54,3939.74,1875.26,189.58,0.0,0.0
100596,2373.2400000000002,0.0,3698.7400000000002,4174.55,5623.72,0.0,1951.29,3031.56
100597,0.0,3910.8,921.87,2172.11,4921.73,4008.51,0.0,0.0
100598,3258.65,0.0,13816.779999999999,0.0,5949.990000000001,0.0,0.0,0.0
100599,16693.41,0.0,9713.14,6582.06,183.4,0.0,0.0,0.0
100600,0.0,3806.51,19826.7,0.0,0.0,0.0,0.0,0.0
100601,0.0,0.0,2597.4300000000003,233.92,9134.82,0.0,0.0,0.0
100602,1646.0500000000002,0.0,0.0,0.0,0.0,0.0,260.17,0.0
100603,0.0,1109.6,27624.61,0.0,0.0,0.0,0.0,0.0
100604,7907.17,4402.06,0.0,606.79,1013.4,12025.0,0.0,0.0
100605,15794.970000000001,0.0,1340.62,83.66,18756.559999999998,0.0,0.0,0.0
100606,0.0,0.0,3794.79,8704.08,0.0,1363.61,14857.73,0.0
100607,5954.57,0.0,9359.73,0.0,2114.58,349.34,0.0,782.87
100608,3595.77,0.0,4683.8,0.0,3019.74,0.0,140.41,0.0
100609,0.0,3429.68,0.0,2558.51,0.0,8237.689999999999,0.0,10124.87
100610,0.0,0.0,0.0,0.0,0.0,0.0,9348.26,6375.51
100611,1991.56,4609.18,5839.48,7208.7,0.0,0.0,829.2,7761.74
100612,21544.78,6490.63,0.0,1819.8,3546.98,6273.22,0.0,0.0
100613,2372.81,9172.71,8336.7,4162.04,14871.689999999999,3893.3,0.0,1276.81
100614,0.0,2247.28,1689.96,0.0,2509.35,9155.51,0.0,4444.19
100615,0.0,3580.5,2331.32,0.0,0.0,0.0,0.0,0.0
100616,1546.2,964.23,0.0,0.0,5807.71,3118.14,0.0,0.0
100617,10112.49,688.73,6018.47,0.0,1923.02,0.0,0.0,602.71
100618,0.0,0.0,985.66,1715.75,1223.99,0.0,4715.87,206.96
100619,0.0,0.0,2031.17,0.0,10184.42,1641.76,0.0,0.0
100620,852.07,8346.7,0.0,9866.16,10093.890000000001,0.0,3348.12,738.16
100621,5940.5199999999995,0.0,5464.73,0.0,6531.7,0.0,708.14,0.0
100622,0.0,11553.32,4795.01,0.0,2231.7,2497.12,0.0,1066.89
100623,9876.99,411.46,482.24,2311.49,6474.12,2008.9,6529.89,3636.62
100624,0.0,0.0,10900.28,3408.04,2151.23,25.95,3001.61,0.0
100625,0.0,0.0,0.0,9711.94,401.52,3183.3,1738.09,9865.72
100626,2865.27,11048.52,0.0,0.0,0.0,5984.51,148.77,0.0
100627,0.0,7494.09,7859.91,0.0,15428.32,8965.64,92.5,8239.57
100628,3752.37,0.0,0.0,0.0,0.0,3438.45,0.0,959.89
100629,221.4,0.0,7910.58,0.0,2485.06,359.75,12107.09,4637.32
100630,0.0,0.0,15029.970000000001,0.0,3872.7,0.0,0.0,0.0
100631,1478.7,1422.43,0.0,2720.58,310.9,859.08,1234.04,4190.88
100632,7845.4,2311.82,2458.62,0.0,5810.49,275.86,5160.44,0.0
100633,4338.860000000001,5206.82,0.0,2063.48,3679.9800000000005,0.0,0.0,0.0
100634,4391.21,1144.17,0.0,0.0,0.0,0.0,2166.4,0.0
100635,0.0,2639.4,0.0,0.0,3478.96,131.31,4103.63,0.0
100636,0.0,596.98,0.0,2236.22,12306.59,0.0,0.0,6089.58
100637,0.0,3718.13,1332.04,0.0,13648.04,0.0,1335.64,6424.51
100638,0.0,39.42,5077.530000000001,3934.82,0.0,0.0,0.0,1795.48
100639,0.0,11738.79,10654.02,1030.74,1474.64,68.13,5285.49,622.36
100640,0.0,0.0,545.95,8319.76,0.0,0.0,0.0,0.0
100641,1348.44,0.0,0.0,0.0,11236.59,3421.91,15267.2,12170.89
100642,2502.21,0.0,0.0,1321.42,5689.78,0.0,0.0,1009.25
100643,0.0,0.0,4696.65,858.96,0.0,0.0,0.0,5213.82
100644,4834.94,0.0,5364.43,0.0,3957.24,0.0,3365.43,0.0
100645,0.0,2204.31,2505.36,2464.81,0.0,3330.86,6152.15,0.0
100646,505.85,0.0,3787.5600000000004,2586.8,10727.84,0.0,0.0,0.0
100647,0.0,3107.22,5702.89,0.0,0.0,0.0,4170.57,0.0
100648,13621.349999999999,0.0,1385.5,0.0,4726.78,1001.12,0.0,17663.11
100649,4026.84,0.0,14771.869999999999,18451.07,22807.67,0.0,0.0,0.0
100650,8998.04,0.0,7308.2,2386.71,3124.94,546.39,0.0,4928.25
100651,1014.93,8834.81,6144.98,0.0,0.0,0.0,2961.11,955.1
100652,2857.55,0.0,11951.39,0.0,1085.58,0.0,0.0,0.0
100653,228.01,0.0,0.0,0.0,1249.55,0.0,7647.27,2295.18
100654,0.0,7148.65,2108.64,8307.7,11866.69,0.0,11763.82,7593.75
100655,3604.85,0.0,4953.33,0.0,15673.47,0.0,5366.95,3608.25
100656,8937.900000000001,9880.07,5361.03,0.0,8541.55,0.0,0.0,13008.52
100657,7431.38,4498.65,6280.280000000001,0.0,4699.25,0.0,0.0,440.35999999999996
100658,1322.64,0.0,561.92,0.0,6412.56,0.0,3035.49,0.0
100659,0.0,2049.82,2749.7000000000003,0.0,0.0,0.0,0.0,2600.75
100660,4745.72,0.0,1593.57,0.0,0.0,3611.12,678.32,69.2
100661,3012.69,446.37,0.0,2144.54,0.0,0.0,6062.8,0.0
100662,3189.04,0.0,1475.37,2429.6,18362.95,0.0,0.0,0.0
100663,0.0,247.8,2552.9,0.0,0.0,7051.82,0.0,3244.99
100664,5911.17,0.0,1946.93,0.0,9328.349999999999,10326.98,14159.87,0.0
100665,266.69,15.49,8231.24,0.0,0.0,17543.77,0.0,0.0
100666,0.0,0.0,4398.9,0.0,0.0,1673.51,0.0,0.0
100667,0.0,2000.02,0.0,0.0,3787.99,0.0,0.0,3342.59
100668,0.0,22.07,462.27,2442.37,1007.38,0.0,0.0,5761.54
100669,0.0,0.0,7933.25,0.0,1747.38,0.0,0.0,1696.27
100670,0.0,0.0,1005.52,0.0,3453.11,0.0,0.0,9841.21
100671,1630.77,0.0,8022.18,30331.510000000002,0.0,8926.96,6192.61,0.0
100672,2113.45,0.0,5074.02,0.0,11376.74,0.0,0.0,0.0
100673,0.0,2653.49,2535.45,799.71,0.0,137.89,0.0,0.0
100674,1359.83,0.0,0.0,1198.0,6184.71,2853.4300000000003,0.0,0.0
100675,8696.24,0.0,3782.78,0.0,10452.42,0.0,0.0,0.0
100676,0.0,0.0,6663.91,0.0,0.0,1409.91,0.0,0.0
100677,0.0,0.0,6461.46,11691.03,2484.27,0.0,2944.7,0.0
100678,357.75,0.0,0.0,0.0,5900.41,310.66,0.0,0.0
100679,0.0,0.0,13291.199999999999,0.0,0.0,0.0,0.0,3425.3
100680,4383.29,0.0,5062.84,2521.82,0.0,324.65,0.0,0.0
100681,0.0,0.0,0.0,0.0,4187.49,0.0,0.0,0.0
100682,0.0,4058.7200000000003,0.0,3507.49,0.0,0.0,0.0,0.0
100683,0.0,0.0,8375.69,18131.28,0.0,0.0,2354.04,0.0
100684,618.25,0.0,9021.19,3512.08,7180.36,4598.07,2591.13,3013.83
100685,10750.34,0.0,0.0,0.0,1131.76,0.0,0.0,0.0
100686,1784.78,1333.74,6042.34,1653.92,2324.17,0.0,0.0,8934.75
100687,0.0,0.0,13546.25,10135.71,277.74,0.0,0.0,1569.83
100688,10892.259999999998,1826.21,0.0,5730.41,8958.32,1572.78,3682.64,0.0
100689,0.0,0.0,0.0,2159.68,9213.98,2956.24,544.99,0.0
100690,3102.17,0.0,16910.879999999997,0.0,6811.87,0.0,0.0,60.15
100691,813.5,0.0,24936.39,12455.48,5486.6,0.0,1669.95,0.0
100692,0.0,0.0,601.94,2260.62,0.0,0.0,0.0,0.0
100693,3941.62,3079.65,7917.47,6128.63,16891.98,4270.15,0.0,2187.6800000000003
100694,0.0,462.0,0.0,0.0,8989.3,0.0,0.0,2689.91
100695,578.99,4584.07,9318.119999999999,5628.5599999999995,0.0,0.0,0.0,0.0
100696,0.0,0.0,7729.2,0.0,5208.73,54300.54,0.0,0.0
100697,0.0,0.0,11175.320000000002,0.0,2962.75,3694.9,14272.76,13922.939999999999
100698,1244.93,9721.27,2073.66,0.0,0.0,6658.110000000001,2021.67,0.0
100699,0.0,1762.32,3070.0,0.0,0.0,6815.28,8871.86,7583.46
100700,0.0,2907.84,8145.94,0.0,736.35,5408.73,0.0,0.0
100701,0.0,8719.03,3480.2,14822.47,534.01,0.0,1540.73,4172.71
100702,1326.35,0.0,5762.98,0.0,4286.53,4750.6,0.0,0.0
100703,0.0,11900.84,0.0,279.87,337.64,0.0,0.0,0.0
100704,2419.44,7565.47,0.0,0.0,3133.97,0.0,0.0,0.0
