customer_id,avg_monthly_spend,last_month_spend,first_month_spend,spend_change_ratio
100483,3091.525,108.58,6116.65,-0.98224845299306
100484,5798.3775,358.01,2514.17,-0.8576031055974734
100485,3949.883333333333,31.91,5553.67,-0.9942542498924135
100486,2508.9066666666663,565.86,848.83,-0.33336474912526654
100487,2334.52,4667.14,388.1,11.025611955681525
100488,4366.503333333333,3888.32,859.31,3.5249327949168525
100489,5171.55,2802.86,2101.32,0.33385681381227034
100490,3161.8424999999997,5230.87,1754.65,1.98114723734078
100491,1088.405,1657.14,519.67,2.188831373756423
100492,3049.8650000000002,3445.5600000000004,2654.17,0.2981685423315011
100493,3446.976666666667,6491.23,174.24,36.25453397612488
100494,3662.183333333333,3051.68,3325.07,-0.08222082542623173
100495,2953.58,132.2,1501.62,-0.9119617479788494
100496,5981.68,5981.68,5981.68,0.0
100497,6523.895714285713,3045.14,8990.03,-0.6612758800582423
100498,2924.13,921.64,5482.97,-0.8319086188689706
100499,5760.38,3396.94,4386.11,-0.2255232996892462
100500,4570.863333333334,9020.53,486.38,17.546260125827544
100501,6236.296666666666,9966.43,1374.83,6.249208993111877
100502,5537.075000000001,6551.27,4522.88,0.44847309678788744
100503,4163.5125,2580.6,1062.93,1.427817447997516
100504,2571.82,689.76,6860.27,-0.8994558523206813
100505,4078.6875,1333.92,2177.79,-0.3874891518465967
100506,4090.4474999999998,2030.03,9021.71,-0.7749838999480143
100507,4265.9887499999995,6462.62,12285.48,-0.4739627592898283
100508,4707.59125,3218.93,3465.29,-0.07109361698443713
100509,83319.27333333333,240502.99,2990.68,79.41749368036702
100510,2868.2644444444445,2669.54,3140.63,-0.14999856716646026
100511,2060.83,1703.83,170.43,8.997242269553482
100512,2376.8275,1897.31,880.27,1.155372783350563
100513,7015.66,12832.42,4969.57,1.5821992647251173
100514,8910.015000000001,4651.21,5559.03,-0.16330546875983756
100515,8910.289999999999,744.24,3758.49,-0.8019843075277572
100516,4643.175,3275.67,6010.68,-0.45502505540138555
100517,4652.066666666667,3468.5,5670.67,-0.3883438817635306
100518,1709.6833333333334,3874.35,447.31,7.661442847242404
100519,7940.005,2493.6,13386.41,-0.8137215280273052
100520,4545.182,4026.72,12231.55,-0.6707923362124997
100521,4753.936,3091.0499999999997,1316.85,1.3473060713065268
100522,1736.0085714285713,178.11,4853.69,-0.9633042077264927
100523,3768.886,6383.84,738.95,7.6390689491846535
100524,5229.598333333333,7277.23,1089.45,5.6797283032722925
100525,1828.5600000000002,6243.88,87.11,70.67810813913444
100526,4717.337142857143,5404.79,17963.68,-0.6991267936191248
100527,815.4,495.64,1918.78,-0.7416900322079655
100528,5011.99,8629.48,5436.67,0.5872730918006793
100529,4146.893333333333,3173.35,8109.2,-0.6086728653874612
100530,9455.331666666667,14991.69,5917.98,1.533244451654112
100531,4315.84,6827.25,1804.43,2.7836047948659686
100532,7380.830000000001,4892.76,9396.86,-0.47931968764033944
100533,6841.164,9462.01,6144.62,0.5398852980330762
100534,7113.567142857143,5392.55,5259.34,0.025328273129328022
100535,4923.85,5203.06,8936.34,-0.4177638720102413
100536,6651.0,6651.0,6651.0,0.0
100537,2920.7933333333335,1246.7,3433.65,-0.6369169833850276
100538,3665.1875,2867.54,928.62,2.0879584760181777
100539,3703.12,238.81,510.48,-0.5321853941388497
100540,5190.6,5190.6,5190.6,0.0
100541,8941.468333333332,3908.2799999999997,19142.899999999998,-0.7958365764852766
100542,5923.783333333333,1183.97,3498.46,-0.6615739496807166
100543,1045.98,1827.33,557.11,2.280016513794403
100544,3450.063333333333,4615.63,1047.45,3.4065396916320587
100545,7238.77,992.54,13485.0,-0.9263967371153132
100546,1323.925,175.61,2472.24,-0.92896725237032
100547,1757.585,2174.5,1340.67,0.6219502189203905
100548,4365.798,5469.78,1738.48,2.146300216280889
100549,2250.33,2976.23,3097.95,-0.039290498555496316
100550,6031.379999999999,25137.03,2841.78,7.845522876506977
100551,5092.834000000001,1124.56,2511.27,-0.5521947062641612
100552,5551.848333333332,860.71,2948.9,-0.708125063583031
100553,3663.952,10481.03,2995.8900000000003,2.498469569977536
100554,6335.614,4905.4,8383.54,-0.4148772475589072
100555,4028.726,1134.73,607.95,0.8664857307344352
100556,2778.24,313.28,3133.29,-0.9000156385141498
100557,3619.6839999999997,3790.76,716.42,4.291253733843277
100558,4283.8875,8158.66,1216.42,5.7071077423916075
100559,6148.51875,7605.47,18786.910000000003,-0.5951718510388351
100560,4632.05,9831.67,5400.97,0.8203526403590465
100561,5504.143333333333,6550.15,3453.14,0.8968677783119132
100562,2270.5342857142855,5692.94,5221.52,0.0902840552176376
100563,1821.26,3220.93,746.18,3.316559007210057
100564,6550.61,4901.26,10517.38,-0.5339846996115002
100565,4478.016,191.6,562.39,-0.6593111541812621
100566,3304.961111111111,1126.57,492.88,1.2856881999675376
100567,3284.9475,7044.99,1272.5,4.536337917485265
100568,3560.63,3010.3599999999997,3810.42,-0.20996635541488876
100569,5590.040000000001,576.49,7513.06,-0.9232682821646573
100570,2090.8433333333332,363.51,1155.02,-0.685278177001264
100571,7998.336666666667,17339.98,3521.94,3.9234172075617413
100572,5542.551666666667,3934.14,1876.78,1.0962179903877918
100573,4221.704,593.7,4931.57,-0.879612374963754
100574,1771.652857142857,2249.46,2331.86,-0.035336598252039185
100575,2919.878888888889,2483.82,5556.83,-0.5530149383731372
100576,1934.73,25.77,122.4,-0.7894607843137256
100577,4733.743333333333,2314.99,2400.24,-0.03551728160517282
100578,1913.518,137.66,1680.67,-0.9180921894244557
100579,5558.23625,9128.4,10898.17,-0.1623914840748493
100580,3898.536,2114.53,12904.17,-0.8361359157543646
100581,5390.013333333333,2671.52,1336.19,0.9993563789580822
100582,4236.2475,659.69,10602.94,-0.9377823509328544
100583,8011.290000000001,6336.64,2849.45,1.2238116127673764
100584,3036.848571428571,4429.18,2125.3999999999996,1.0839277312505886
100585,4577.32,2525.28,387.48,5.517187983895943
100586,3678.066666666667,9093.2,1349.73,5.73705111392649
100587,4854.3575,4153.08,3402.53,0.22058585817024381
100588,7133.212857142857,33704.0,439.2,75.73952641165756
100589,3699.0716666666667,3344.09,1904.07,0.7562852206063854
100590,2814.976666666667,137.17,7318.22,-0.9812563710847719
100591,3157.374285714286,5586.36,1186.23,3.709339672744745
100592,2613.938,437.9,855.22,-0.48796800823180003
100593,3985.31,6342.98,1627.64,2.8970411147428172
100594,4696.062,3848.47,15995.07,-0.7593964890431865
100595,1812.665,3625.76,137.11,25.44416891546933
100596,2979.014285714286,403.8,3031.56,-0.866801250841151
100597,3187.004,3910.8,4921.73,-0.20540135277636104
100598,3837.5699999999997,3540.07,528.02,5.70442407484565
100599,6634.402,15082.62,7593.18,0.9863377399192433
100600,5908.3025,926.96,5789.59,-0.8398919439891253
100601,3988.7233333333334,10321.8,233.92,43.12534199726402
100602,953.11,1219.02,687.2,0.7738940628637949
100603,14367.105,20657.059999999998,8077.15,1.5574689092068363
100604,4325.736666666667,606.79,11546.1,-0.9474463238669335
100605,5139.401428571428,7803.37,1386.3500000000001,4.628715692285497
100606,7180.0525,8728.66,3770.21,1.3151654682365173
100607,3712.2179999999994,8633.029999999999,349.34,23.712400526707505
100608,2287.9440000000004,2902.52,2028.3200000000002,0.4309970813283899
100609,6087.6875,13554.550000000001,2558.51,4.297829596132123
100610,5241.256666666667,2692.04,6375.51,-0.5777529954466388
100611,5647.972,7884.099999999999,2410.31,2.2709900386257367
100612,9918.8525,23364.579999999998,3546.98,5.587175569075664
100613,7347.676666666666,8336.7,16004.289999999999,-0.47909591740714513
100614,4009.2580000000003,11664.86,140.1,82.26095645967166
100615,2955.9100000000003,215.38,5696.4400000000005,-0.9621904206837955
100616,2287.256,1784.02,1546.2,0.15380933902470567
100617,3869.0840000000003,1251.21,10112.49,-0.8762708294396334
100618,1769.646,1148.73,985.66,0.16544244465637242
100619,2771.47,4082.1,6102.32,-0.33105769608935615
100620,5540.849999999999,3348.12,9866.16,-0.6606460872315065
100621,3729.018,8353.33,708.14,10.796156127319456
100622,5536.009999999999,1975.94,2497.12,-0.20871243672710957
100623,3966.4637500000003,800.63,2008.9,-0.601458509632137
100624,4871.7775,13051.51,3408.04,2.8296234785976693
100625,6225.1425,401.52,9865.72,-0.959301500549377
100626,4009.4139999999998,5984.51,11048.52,-0.45834283686864846
100627,8013.338333333333,8903.39,15737.829999999998,-0.43426825680541725
100628,2716.903333333333,3752.37,959.89,2.909166675348217
100629,4620.2,2485.06,4637.32,-0.46411720562738823
100630,4725.6675,3135.89,14617.94,-0.785476612983772
100631,2036.1016666666667,859.08,1234.04,-0.3038475252017762
100632,4772.526,7619.0599999999995,275.86,26.619299644747333
100633,2184.162857142857,2299.01,65.52,34.08867521367522
100634,1925.445,4391.21,818.87,4.3625239659530815
100635,2070.66,3478.96,4103.63,-0.152223762863611
100636,5307.3425,6089.58,596.98,9.200643237629402
100637,4409.7266666666665,3718.13,1335.64,1.7837815579048244
100638,2711.8125,1795.48,4987.68,-0.6400170018926635
100639,5145.695000000001,1030.74,5353.62,-0.807468591345669
100640,2955.236666666666,776.51,7543.25,-0.8970589599973486
100641,8689.006,12170.89,3421.91,2.556753392111423
100642,2630.665,5689.78,2502.21,1.2739018707462602
100643,3589.81,4696.65,858.96,4.467833193629505
100644,4380.51,7133.69,483.35,13.758849694838107
100645,4164.3724999999995,6152.15,3330.86,0.8470154854902335
100646,4402.012500000001,2982.07,2586.8,0.15280269058295962
100647,2596.136,3698.69,2236.69,0.6536444478224519
100648,6399.643333333333,6112.28,1001.12,5.105441905066326
100649,10009.574999999999,10238.54,13195.08,-0.22406381772600084
100650,5458.506,2386.71,4928.25,-0.5157084157662456
100651,3318.4883333333332,2228.52,3976.04,-0.4395126809589441
100652,5298.173333333333,11951.39,2857.55,3.182390509352417
100653,2855.0025,952.93,2295.18,-0.584812520150925
100654,8131.541666666667,16547.6,7148.65,1.3147867079798283
100655,4743.835714285714,4953.33,5953.48,-0.16799418155431775
100656,7621.511666666666,16779.68,8871.98,0.8913117477721998
100657,3335.702857142857,2118.7,7079.2,-0.700714770030512
100658,3777.536666666667,561.92,7735.200000000001,-0.9273554659220188
100659,2466.7566666666667,4650.57,25.38,182.23758865248226
100660,2674.4825,1593.57,747.5200000000001,1.1318091823630134
100661,2916.6,3012.69,446.37,5.749311109617582
100662,4242.826666666667,3189.04,795.99,3.006381989723489
100663,3274.3775,5199.58,2552.9,1.036734693877551
100664,5953.328571428572,7658.8,4870.53,0.5724777385623332
100665,4342.865,3367.37,23.41,142.84322938914994
100666,3036.205,2302.35,3770.0600000000004,-0.38930680148326563
100667,2282.65,2000.02,912.76,1.191178403961611
100668,1615.9383333333333,462.27,2442.37,-0.8107289231361342
100669,2844.225,1521.4,225.98,5.732454199486681
100670,3574.96,2535.91,7305.299999999999,-0.6528670964915883
100671,9184.005,22765.29,8022.18,1.8377934676110483
100672,3712.8419999999996,5074.02,4399.91,0.15320995202174603
100673,1531.635,799.71,2653.49,-0.6986195538705628
100674,2319.1940000000004,1359.83,1163.76,0.16847975527600187
100675,5732.860000000001,10452.42,3782.78,1.7631583121408063
100676,4036.91,6663.91,1409.91,3.726478995113163
100677,5895.365,5428.969999999999,1042.82,4.206047064689975
100678,1642.2050000000002,310.66,3260.07,-0.904707567628916
100679,3343.3,11060.76,142.63,76.54862230947207
100680,2048.766666666667,1055.24,2521.82,-0.5815561776811985
100681,4187.49,4187.49,4187.49,0.0
100682,2522.07,1865.63,3507.49,-0.4681011207444639
100683,7215.2525000000005,4085.4300000000003,6346.139999999999,-0.3562338681466213
100684,3816.86375,984.4100000000001,7180.36,-0.8629024171490008
100685,2970.525,592.95,1131.76,-0.47608150137838406
100686,4414.74,8934.75,6042.34,0.47869037492097427
100687,6382.3825,13546.25,277.74,47.77313314610787
100688,4666.088571428571,5730.41,4684.29,0.22332519976346465
100689,3718.7225,3489.53,5696.49,-0.3874245368639284
100690,3840.7242857142855,12738.5,3869.83,2.2917466658742116
100691,7560.32,1953.11,1669.95,0.16956196293302186
100692,1431.28,601.94,2260.62,-0.733727915350656
100693,5552.1475,5997.89,4270.15,0.40460873739798386
100694,3035.3025,462.0,7889.33,-0.9414398941354969
100695,2513.7174999999997,5569.73,2376.82,1.3433537247246317
100696,22412.823333333334,61933.799999999996,5208.73,10.8903840283524
100697,7671.445,25285.4,3694.9,5.84332458253268
100698,5429.910000000001,4004.48,4727.29,-0.15290155670585048
100699,4683.82,6387.84,4764.69,0.34066224665193345
100700,3439.772,5408.73,1164.42,3.6449992270830105
100701,5544.858333333334,2278.71,14768.48,-0.8457045003954369
100702,2303.7799999999997,4965.32,232.0,20.402241379310343
100703,4172.783333333334,4571.52,279.87,15.334440990459859
100704,2186.48,4609.56,912.26,4.052901585074431
100705,1146.895,1300.0,1851.2,-0.29775280898876405
100706,2499.3333333333335,5783.03,1104.41,4.236307168533425
100707,5056.36,10342.99,7624.21,0.356598257393225
100708,2008.554,7619.950000000001,343.71,21.16970702045329
100709,5078.04,1195.48,4501.25,-0.7344115523465704
100710,2336.8585714285714,4235.91,964.79,3.3904994869349805
100711,8523.885,5908.139999999999,5274.18,0.12020067574485495
100712,6111.836,5044.92,10000.439999999999,-0.4955301966713464
100713,2449.643333333333,2209.14,3663.3199999999997,-0.39695685880567355
100714,6177.149999999999,6238.44,9078.16,-0.312807881773399
100715,2924.1325,1884.57,2172.33,-0.13246606178619272
100716,5976.526666666666,4222.54,489.42,7.627640881042867
100717,4809.201666666667,6143.639999999999,1915.27,2.2077148391610577
100718,4861.163333333333,6098.07,2065.32,1.952602986462146
100719,6645.893333333333,8048.179999999999,1236.36,5.5095764987544085
100720,6152.068571428572,3086.71,3144.04,-0.018234500833322707
100721,4788.3,5480.89,4095.71,0.3382026559497621
100722,3507.8033333333333,2275.51,2909.15,-0.2178093257480707
100723,3470.368,718.59,5355.13,-0.8658127813890606
100724,2725.3125,3099.48,2833.65,0.09381186808533161
100725,2344.0733333333333,4598.88,552.72,7.320451584889274
100726,4997.102857142857,9820.98,8943.7,0.09808915773114021
100727,6936.884999999999,11685.4,173.66,66.28895543015086
100728,1086.71,193.0,3128.89,-0.9383167832681878
100729,5261.1525,2824.28,5596.52,-0.4953506822096589
100730,8036.147999999999,5952.35,6171.7,-0.03554126091676515
100731,6518.2325,1919.37,8254.5,-0.7674759222242413
100732,4742.234285714286,2851.11,12330.93,-0.7687838630176312
100733,1525.67,611.67,990.52,-0.38247587125954047
100734,2503.634,399.42,964.56,-0.5859044538442397
100735,3513.0166666666664,2094.6,5892.03,-0.6445028283970041
100736,5645.233333333334,162.66,1495.15,-0.8912082399759221
100737,5051.506666666667,6489.08,8230.15,-0.2115477846697812
100738,1914.0440000000003,4204.02,4748.16,-0.1146001819652243
100739,2995.4557142857143,1071.37,2241.94,-0.5221236964414748
100740,4264.80375,300.24,2467.81,-0.8783374733062917
100741,3835.3225,4380.1,3243.46,0.35044057888797775
100742,6576.143333333333,14494.4,3183.39,3.5531336091399424
100743,5339.243333333333,5473.66,700.03,6.8191791780352276
100744,5456.3875,4313.48,6247.36,-0.30955155457665323
100745,4608.447142857143,10854.76,827.39,12.11927869565743
100746,4169.541666666667,51.49,8112.44,-0.9936529576798103
100747,2438.2066666666665,3056.1,3416.87,-0.10558493592088666
100748,1314.6533333333334,3167.37,91.77,33.5142203334423
100749,3773.9325000000003,2415.66,329.93,6.321734913466493
100750,2958.9166666666665,5284.37,223.54,22.639482866601057
100751,9302.06,1248.71,1636.37,-0.2369024120461753
100752,7530.330000000001,6445.03,4539.36,0.41981028162560363
100753,3643.362857142857,747.15,1099.8,-0.32064920894708127
100754,4990.4400000000005,8382.92,431.01,18.44947913041461
100755,3115.263333333334,2791.36,3033.17,-0.07972187513393576
100756,7556.1775,18664.920000000002,4933.69,2.783156217759933
100757,3984.131428571429,1404.79,4887.6,-0.7125808167607824
100758,11777.756666666668,14881.04,16157.95,-0.07902673297045726
100759,4925.2,12524.75,5582.04,1.2437585542203209
100760,6035.633333333332,4928.2,2918.37,0.6886823809181153
100761,8233.1125,4738.9,12718.52,-0.6274016159112853
100762,4707.816666666667,569.38,4323.17,-0.8682957181882739
100763,6100.078333333334,15530.77,641.42,23.213105297620906
100764,15669.186666666666,1107.57,39724.86,-0.9721189703374663
100765,1974.835,3267.34,682.33,3.788504096258409
100766,6104.538,9834.880000000001,1207.98,7.141591748207753
100767,5233.63,6569.64,4318.91,0.5211338045942149
100768,2057.768,1717.83,4424.37,-0.6117345520379173
100769,4483.201666666667,6101.05,6637.49,-0.08081970744965335
100770,2958.2439999999997,2670.41,687.48,2.884345726421132
100771,6630.76,6630.76,6630.76,0.0
100772,4451.5725,2244.33,5062.38,-0.5566650468751853
100773,6516.628571428571,7329.56,4723.08,0.5518602268011553
100774,2344.976,2757.17,1981.49,0.3914629899721927
100775,13459.996,16935.5,791.04,20.409157564724918
100776,936.2333333333332,1290.0,280.81,3.593853495245896
100777,6257.4025,3133.34,8032.1,-0.6098977851371372
100778,5402.4220000000005,2318.08,6650.78,-0.6514574230391021
100779,7231.375,10763.47,3699.28,1.9096121407409006
100780,1539.7540000000001,1230.63,2825.31,-0.5644265585015449
100781,3591.6524999999997,135.1,3491.56,-0.9613066938560415
100782,1306.124,526.08,4369.29,-0.8795959984345283
100783,4220.8859999999995,1137.34,809.23,0.4054595108930711
100784,4181.860000000001,2342.57,8246.7,-0.7159384966107656
100785,6668.808571428571,5427.41,4117.34,0.3181835845473047
100786,3514.5414285714287,8049.47,3834.18,1.0993980459967976
100787,3140.736,2716.23,1328.27,1.04493815263463
100788,3515.62,4898.78,2132.46,1.297243559081999
100789,5158.453333333334,5641.46,4934.96,0.14316225460794008
100790,2058.79,1453.44,2386.41,-0.3909512615183476
100791,7684.041666666667,4074.66,12000.73,-0.6604656550059871
100792,7903.469999999999,9485.45,9890.9,-0.040992225176677444
100793,3893.5033333333336,2554.88,311.89,7.191606014941166
100794,4521.645,6703.74,2339.55,1.8653971917676473
100795,6481.1475,7463.57,12131.66,-0.38478575891510314
100796,3988.2928571428574,1921.0,79.77,23.081734988090762
100797,3508.2000000000003,1348.66,7028.32,-0.8081106153390853
100798,12829.652500000002,182.72,1468.51,-0.8755745619709774
100799,5295.420000000001,1084.27,4257.04,-0.7452995508616316
100800,4576.568,2335.63,6241.0,-0.6257602948245473
100801,5384.8099999999995,105.61,5586.219999999999,-0.9810945505189557
100802,3930.0474999999997,5663.74,4527.32,0.25101384483535516
100803,3601.851666666667,3203.89,1765.87,0.8143408065146359
100804,2171.3933333333334,1299.79,1659.51,-0.2167627793746347
100805,8331.467142857142,22405.809999999998,12123.310000000001,0.8481594548023597
100806,920.8520000000001,656.07,1306.9,-0.49799525594919275
100807,6494.855,5614.01,12380.66,-0.5465500223736053
100808,4191.274,13955.220000000001,1110.77,11.563555011388496
100809,2877.8849999999998,2535.86,1426.16,0.7781034386043642
100810,2569.9125,1784.6,3401.9700000000003,-0.4754215939587945
100811,2254.236666666667,1220.93,1163.51,0.04935067167450222
100812,10172.2575,7235.45,18348.7,-0.6056696114711124
100813,6264.588333333333,5318.92,2848.0,0.8675983146067416
100814,3938.1940000000004,8159.55,3578.06,1.2804396796029132
100815,2793.772857142857,1019.09,147.56,5.906275413391163
100816,3292.29,3292.29,3292.29,0.0
100817,2377.6,447.06,2235.22,-0.7999928418679145
100818,3555.8366666666666,1994.0,9876.9,-0.7981147931030992
100819,2133.6220000000003,3345.95,299.03,10.189345550613652
100820,3147.862,844.59,31.92,25.459586466165415
100821,9208.134,12119.71,24893.31,-0.5131338500183383
100822,5151.36,6105.36,4720.43,0.29339064449636987
100823,7450.389999999999,8400.92,8917.0,-0.0578759672535606
100824,4559.79,5059.33,285.18,16.74083035275966
100825,4524.324285714285,4305.88,4146.32,0.03848231684964026
100826,5872.836666666667,4143.76,5562.71,-0.2550825047503824
100827,23202.825999999997,6233.51,1189.38,4.240974289125426
100828,11295.73,18965.129999999997,3626.33,4.22984118930158
100829,4159.9220000000005,8857.88,1773.41,3.994829170919302
100830,1704.8375,1033.54,2231.55,-0.5368510676435662
100831,2833.272,1769.4,789.81,1.2402856383180767
100832,3954.8774999999996,4992.99,7943.74,-0.3714560144214186
100833,2281.67,819.78,5304.86,-0.8454662328506314
100834,3301.8614285714284,5395.68,1429.56,2.77436414001511
100835,1950.214,5963.28,1635.45,2.6462624965605794
100836,2435.1216666666664,2680.65,3150.95,-0.14925657341436702
100837,3285.7666666666664,44.55,5569.37,-0.9920008905854701
100838,5368.335,12308.77,2406.68,4.114419033689565
100839,1353.12,1390.87,228.12,5.097098018586709
100840,3152.932,1456.29,984.24,0.47960863204096554
100841,10240.171999999999,701.38,8042.48,-0.9127905820095293
100842,2149.804,207.39,251.35,-0.17489556395464495
100843,2448.9775,1860.09,1479.32,0.25739528972771275
100844,1557.7666666666667,2708.59,348.5,6.772137733142038
100845,4107.551428571429,844.2,5827.2,-0.8551276771004943
100846,4147.62125,16014.69,1300.35,11.315676548621527
100847,6978.1775,2039.97,13746.0,-0.8515953731994763
100848,3204.316666666667,3088.22,262.06,10.784400518965121
100849,3218.174285714286,1298.79,4042.52,-0.6787177305245243
100850,2591.765,4897.25,286.28,16.10650412183876
100851,5470.578333333334,3338.22,11037.22,-0.6975488392910534
100852,839.2566666666667,253.44,148.65,0.7049445005045408
100853,7491.889999999999,9943.849999999999,5039.93,0.973013514076584
100854,2928.04,9092.16,5000.96,0.818082928077809
100855,2625.856,1217.39,2025.92,-0.39909275785815823
100856,3264.3199999999997,5919.48,609.16,8.717446976163897
100857,3964.85,5974.27,231.97,24.7544941156184
100858,5892.541111111111,994.62,5913.5599999999995,-0.8318068980444944
100859,4037.375,6897.79,1176.96,4.860683455682436
100860,9456.16,9253.47,630.02,13.687581346623915
100861,4429.966666666666,3070.23,5049.52,-0.3919758709738748
100862,8947.291666666666,12569.400000000001,294.99,41.60957998576223
100863,6599.868333333333,278.99,2067.9,-0.8650853522897626
100864,2999.7714285714287,1952.96,3862.31,-0.4943544148450021
100865,6040.844999999999,10070.019999999999,2011.67,4.005801150288068
100866,7273.116666666666,19740.51,1155.31,16.086764591321806
100867,5959.658333333333,10954.57,1122.98,8.754911040267858
100868,3768.713333333333,4702.62,4832.07,-0.02678976090992056
100869,1429.424,1291.56,263.34,3.9045340624288
100870,3883.5616666666665,9285.28,1337.63,5.941590723892257
100871,4337.120000000001,1667.24,2150.36,-0.22466935768894514
100872,4162.535,5001.07,3324.0,0.5045336943441636
100873,2793.82,1389.95,612.21,1.2703810783881346
100874,2845.995,5985.52,2056.36,1.910735474333288
100875,1678.06,3607.66,3504.45,0.029451126424973974
100876,1648.6940000000002,4991.09,1680.3,1.9703564839611973
100877,2977.6911111111112,49.37,6854.18,-0.9927970960785973
100878,11192.356000000002,324.22,3179.11,-0.8980154823205238
100879,3958.843333333333,8909.55,258.4,33.4796826625387
100880,3747.834,9371.39,1402.49,5.681965646813881
100881,847.9150000000001,18.52,170.37,-0.8912954158595996
100882,5897.5560000000005,4383.64,1215.09,2.6076669217918016
100883,3569.786666666667,5241.84,2833.81,0.8497499832381141
100884,7841.861666666668,1202.83,3913.69,-0.6926608903617814
100885,5192.735,2995.04,3896.11,-0.23127427100364212
100886,6367.09,6367.09,6367.09,0.0
100887,2608.6385714285716,4887.99,1053.34,3.6404674653957887
100888,1325.19,259.83,2390.55,-0.8913095312794127
100889,3424.38,3424.38,3424.38,0.0
100890,4694.305,3551.42,4821.63,-0.26343995702698053
100891,3895.8283333333334,4074.97,3251.63,0.25320839086857966
100892,2971.2920000000004,6147.75,1248.5,3.9241089307168604
100893,3127.5175,261.61,6026.47,-0.9565898444694821
100894,9320.699999999999,14925.84,10320.78,0.44619302029497765
100895,5154.43,3048.49,6546.25,-0.5343150658774107
100896,5327.197142857142,972.9,5217.7,-0.8135385323035055
100897,3016.1066666666666,4528.99,1415.35,2.19990814992758
100898,6005.3175,7875.8,7852.17,0.0030093591962476753
100899,3363.7120000000004,3994.46,1433.46,1.7865863016756658
100900,2106.84,2982.89,2210.49,0.349424788169139
100901,7796.643333333333,5566.6,4172.82,0.33401392823078896
100902,7013.558333333333,9127.72,8249.14,0.10650564786147404
100903,2918.585,88.78,545.97,-0.8373903328021687
100904,2970.1875,4013.86,6969.290000000001,-0.42406471821376357
100905,1008.366,2146.19,978.26,1.1938850612311656
100906,4138.798333333333,2426.29,6384.84,-0.619992043653404
100907,2049.52,8848.25,251.09,34.23935640606953
100908,4520.900000000001,6100.77,2886.61,1.1134722044197174
100909,4380.0975,3675.74,4696.2,-0.2172948341212044
100910,4194.88,6366.96,3050.7,1.0870488740289115
100911,5686.844,4964.41,3591.89,0.3821163788423365
100912,3168.263333333334,358.95,5193.71,-0.9308875543686498
100913,6005.1725,3515.7999999999997,2237.13,0.5715671418290397
100914,1217.9966666666667,35.43,2968.69,-0.9880654430068482
100915,5050.9619999999995,3872.19,807.61,3.7946285954854444
100916,4426.941666666667,1465.37,6244.9,-0.7653493250492401
100917,5131.39,8187.32,6215.87,0.31716396900192567
100918,1127.242,331.88,697.17,-0.5239611572500251
100919,11123.91,7744.69,14503.13,-0.46599871889723116
100920,3291.5266666666666,4924.55,2245.81,1.1927723182281673
100921,4810.805,14702.81,981.79,13.975514111979141
100922,10950.619999999999,11126.99,10774.25,0.032739169779799036
100923,3656.66125,1565.3,5348.549999999999,-0.7073412420188648
100924,12379.008333333333,10893.15,3034.46,2.5898149917942566
100925,4761.91,3657.9,5151.47,-0.2899308352761445
100926,1914.1525,3108.64,872.44,2.5631562055843378
100927,3944.4979999999996,3218.71,1340.31,1.4014668248390298
100928,4547.958,3651.15,873.89,3.1780430031239635
100929,4424.382857142858,982.52,2196.08,-0.5526028195694146
100930,4768.753333333333,1990.73,4497.11,-0.5573312638561209
100931,5215.248333333333,8072.379999999999,1610.87,4.011192709529633
100932,5249.1625,4120.71,3577.45,0.1518567694866456
100933,5127.834,5643.8099999999995,6603.39,-0.14531626937073241
100934,2171.116666666667,404.17,3205.26,-0.873904145061555
100935,4841.035,1193.75,781.37,0.5277653352445064
100936,9585.84,4252.14,18212.8,-0.7665301326539576
100937,5256.05,1301.5,1446.03,-0.09994951695331354
100938,3493.728,1068.13,7989.87,-0.866314470698522
100939,2023.715,721.89,2841.18,-0.7459189491690073
100940,7038.9025,2940.29,4342.84,-0.3229568669350011
100941,2374.5420000000004,350.57,1574.91,-0.7774031531960557
100942,3071.132,1908.8,5149.93,-0.6293541853966947
100943,6316.579999999999,8268.23,8121.599999999999,0.018054324271079603
100944,10271.562,20866.82,7935.63,1.6295101964179275
100945,6985.002,7395.59,11793.740000000002,-0.3729224147725828
100946,5146.740000000001,7737.6900000000005,6764.44,0.1438773941375784
100947,5752.41125,4252.72,13779.91,-0.6913825997412174
100948,3326.0775,1738.93,2388.46,-0.27194510270215955
100949,5114.687142857142,3528.75,8573.05,-0.5883903628230326
100950,4511.242,14695.95,4628.78,2.174907859090301
100951,3504.1366666666668,1053.73,4185.9,-0.7482668004491269
100952,4185.32,5049.05,4934.07,0.023303277010662694
100953,5777.052222222223,2011.6,1730.21,0.16263343755960252
100954,5356.3150000000005,7905.34,6351.46,0.2446492617445438
100955,3956.5,7409.46,4490.92,0.6498757492896778
100956,9106.635,407.97,5930.26,-0.9312053771672743
100957,3376.33,1651.11,482.26,2.4236926139426864
100958,3493.6716666666666,2000.91,2403.68,-0.16756390201690732
100959,3998.6766666666667,2555.05,3847.7,-0.33595394651350147
100960,3838.6525,4282.01,2677.25,0.5994061070127931
100961,3480.614,6523.4,2804.26,1.3262464964019025
100962,4361.0633333333335,412.45,5044.72,-0.9182412502576952
100963,1039.9099999999999,2117.37,1682.24,0.25866107095301494
100964,3941.5860000000002,472.55,921.43,-0.4871558338669242
