customer_id,age,gender,city,account_tenure_months,credit_limit,credit_score,utilization_ratio,high_utilization_flag,total_spend,avg_transaction_value,max_transaction_value,transaction_count,high_value_txn_count,avg_monthly_spend,last_month_spend,first_month_spend,spend_change_ratio,spend_dining,spend_electronics,spend_entertainment,spend_fuel,spend_groceries,spend_online shopping,spend_travel,spend_utilities,total_repaid,avg_payment_delay,max_payment_delay,delayed_payment_count,severe_delay_count,net_spend_to_limit_ratio,repaid_ratio,churn_risk_flag,high_value_customer_flag,spend_drop_flag,low_recent_spend_flag,frequent_delay_flag,severe_delay_flag,credit_stress_flag,low_credit_score_flag,low_transaction_flag,no_recent_activity_flag,churn_signal_count,churn_risk_level,priority_retention_flag,data_validation_passed
100352,37,Male,Mumbai,99,300000.0,597.0,1.12,True,18303.27,4575.8175,8655.39,4.0,0.0,6101.09,7399.52,2248.36,2.291074383105908,0.0,0.0,10097.289999999999,0.0,806.46,0.0,7399.52,0.0,30944.5,22.5,30.0,2.0,1.0,0.0610109,1.6906541836513367,True,False,False,False,True,True,True,True,False,False,4,High Risk,False,True
100353,64,Male,Pune,26,100000.0,616.0,0.66,False,24056.89,3007.11125,6767.04,8.0,0.0,3436.6985714285715,4711.97,2235.24,1.108037615647537,8552.16,2062.77,10699.06,906.98,507.66,0.0,0.0,1328.26,0.0,0.0,0.0,0.0,0.0,0.2405689,0.0,False,False,False,False,False,False,False,False,False,False,0,Low Risk,False,True
100354,48,Male,Hyderabad,117,75000.0,869.0,0.46,False,7504.71,1250.785,1941.59,6.0,0.0,1500.942,1052.87,2440.0699999999997,-0.5685082805001496,0.0,0.0,0.0,498.48,678.97,1941.59,4385.67,0.0,55962.58,9.0,30.0,3.0,1.0,0.10006280000000001,7.456994340887256,True,False,True,False,True,True,False,False,False,False,3,Medium Risk,False,True
100355,50,Female,Pune,60,75000.0,606.0,0.97,True,35006.07,3889.5633333333335,10628.06,9.0,0.0,5000.867142857142,262.07,10628.06,-0.9753416898286235,262.07,10628.06,3532.52,7940.54,1729.94,5407.96,0.0,5504.98,17224.51,17.5,30.0,2.0,1.0,0.4667476,0.492043522737628,True,False,True,True,True,True,True,False,False,False,5,High Risk,False,True
100356,49,Female,Delhi,86,75000.0,845.0,0.56,False,19360.19,3872.0379999999996,11171.39,5.0,0.0,6453.3966666666665,2368.27,2946.2,-0.19616115674428072,0.0,0.0,0.0,0.0,1518.84,14045.72,0.0,3795.63,25695.660000000003,5.0,10.0,1.0,0.0,0.25813586666666666,1.327242139669084,False,False,False,True,False,False,False,False,False,False,1,Low Risk,False,True
100357,66,Female,Delhi,45,200000.0,664.0,0.42,False,25532.86,2321.1690909090908,6515.47,11.0,0.0,4255.4766666666665,2651.14,8885.11,-0.7016199011604809,4232.59,2542.51,13375.36,2954.9,2427.5,0.0,0.0,0.0,35674.57,7.5,15.0,1.0,0.0,0.1276643,1.3972022718959018,True,False,True,False,False,False,False,False,False,False,1,Low Risk,False,True
100358,26,Female,Pune,88,50000.0,846.0,0.88,True,23212.02,4642.404,14383.19,5.0,0.0,4642.404,1400.13,1079.29,0.2972695012461898,1400.13,6349.41,0.0,0.0,1079.29,0.0,0.0,14383.19,39351.52,3.3333333333333335,10.0,1.0,0.0,0.4642404,1.6953078620473356,True,False,False,True,False,False,True,False,False,False,2,Medium Risk,False,True
100359,55,Female,Mumbai,20,200000.0,570.0,0.97,True,26461.04,3780.1485714285714,13057.62,7.0,0.0,4410.173333333333,74.07,873.13,-0.9151672717693814,20092.82,0.0,873.13,0.0,0.0,2309.47,74.07,3111.55,50983.24,5.0,10.0,2.0,0.0,0.1323052,1.9267285034904145,True,False,True,True,True,False,True,True,False,False,5,High Risk,False,True
100360,61,Female,Mumbai,78,150000.0,773.0,0.96,True,15691.16,2241.594285714286,4819.66,7.0,0.0,2241.594285714286,2052.58,1035.06,0.9830541224663305,5063.01,0.0,0.0,1035.06,4058.89,0.0,2671.03,2863.17,36172.58,8.333333333333334,15.0,2.0,0.0,0.10460773333333333,2.3052839942999754,True,False,False,False,True,False,True,False,False,False,2,Medium Risk,False,True
100361,57,Male,Pune,57,300000.0,836.0,1.17,True,3515.59,1757.795,2765.23,2.0,0.0,1757.795,750.36,2765.23,-0.7286446335386206,0.0,0.0,0.0,0.0,0.0,2765.23,750.36,0.0,35466.37,15.0,30.0,1.0,1.0,0.011718633333333334,10.088312345865132,True,False,True,True,False,True,True,False,True,False,5,High Risk,False,True
100362,44,Male,Hyderabad,79,300000.0,533.0,0.95,True,3906.44,1302.1466666666668,2397.89,3.0,0.0,1953.2199999999998,1192.14,2714.2999999999997,-0.5607928379324318,0.0,0.0,0.0,0.0,0.0,1192.14,2714.2999999999997,0.0,17392.97,1.6666666666666667,5.0,1.0,0.0,0.013021466666666667,4.452383756054106,True,False,True,False,False,False,True,True,False,False,3,Medium Risk,False,True
100363,49,Female,Chennai,113,50000.0,358.0,0.94,True,18018.38,3603.6760000000004,6093.72,5.0,0.0,4504.595,6994.88,2890.32,1.4201057322372608,6093.72,4337.22,0.0,2890.32,0.0,0.0,0.0,4697.12,0.0,0.0,0.0,0.0,0.0,0.3603676,0.0,True,False,False,False,False,False,True,True,False,False,2,Medium Risk,False,True
100364,69,Male,Mumbai,100,150000.0,550.0,1.04,True,6428.389999999999,1285.6779999999999,2319.5,5.0,0.0,1607.0975,374.04,1451.23,-0.7422600139192271,0.0,2319.5,2596.83,0.0,0.0,1512.06,0.0,0.0,23820.239999999998,2.5,10.0,1.0,0.0,0.04285593333333333,3.705475243412425,True,False,True,True,False,False,True,True,False,False,4,High Risk,False,True
100365,66,Female,Bengaluru,58,50000.0,385.0,0.05,False,22645.239999999998,3774.2066666666665,8366.9,6.0,0.0,5661.3099999999995,8366.9,2751.0699999999997,2.041325738712574,0.0,0.0,1918.31,0.0,3694.42,0.0,17032.51,0.0,17666.67,0.0,0.0,0.0,0.0,0.45290479999999994,0.780149382386762,False,False,False,False,False,False,False,True,False,False,1,Low Risk,False,True
100366,51,Male,Delhi,92,300000.0,689.0,0.47,False,15489.14,3097.828,8305.54,5.0,0.0,3097.8280000000004,8305.54,4933.84,0.6833825174711787,8305.54,0.0,845.04,5130.71,1207.85,0.0,0.0,0.0,9017.07,17.5,30.0,2.0,1.0,0.051630466666666666,0.582154335231007,True,False,False,False,True,True,False,False,False,False,2,Medium Risk,False,True
100367,55,Female,Pune,57,200000.0,479.0,0.9,True,28084.49,3120.4988888888893,6562.53,9.0,0.0,5616.897999999999,3293.25,5606.24,-0.4125742030309084,5003.26,8737.44,0.0,1739.17,4179.27,6562.53,1862.82,0.0,69824.26,14.166666666666666,30.0,4.0,2.0,0.14042245,2.4862213983590227,True,False,True,False,True,True,True,True,False,False,5,High Risk,False,True
100368,53,Female,Bengaluru,35,75000.0,448.0,0.74,False,16876.93,2812.8216666666667,7127.5,6.0,0.0,3375.386,2666.99,3373.4700000000003,-0.20942234553738448,0.0,10089.64,2192.13,0.0,0.0,1181.34,0.0,3413.82,15408.2,10.0,15.0,2.0,0.0,0.22502573333333334,0.9129741013324106,False,False,False,False,True,False,False,True,False,False,2,Medium Risk,False,True
100369,41,Male,Pune,38,300000.0,882.0,0.25,False,20751.1,5187.775,10188.77,4.0,0.0,10375.55,6329.92,14421.18,-0.5610678183061303,0.0,0.0,0.0,9238.39,10188.77,0.0,1323.94,0.0,14342.85,30.0,30.0,1.0,1.0,0.06917033333333333,0.6911850456120399,True,False,True,False,False,True,False,False,False,False,2,Medium Risk,False,True
100370,52,Male,Kolkata,62,100000.0,420.0,0.4,False,20145.33,2877.904285714286,9723.52,7.0,0.0,4029.0660000000003,1069.27,558.85,0.9133398944260533,0.0,1250.74,1069.27,0.0,27.16,1845.3400000000001,9723.52,6229.3,15971.18,10.0,10.0,1.0,0.0,0.20145330000000003,0.7927981323711252,False,False,False,True,False,False,False,True,False,False,2,Medium Risk,False,True
100371,43,Female,Delhi,57,75000.0,555.0,0.44,False,13550.68,2710.136,6048.63,5.0,0.0,4516.893333333333,3572.67,3929.38,-0.09078022487008129,0.0,0.0,1533.69,0.0,0.0,415.78,9205.52,2395.69,18864.8,0.0,0.0,0.0,0.0,0.18067573333333334,1.3921662971895137,False,False,False,False,False,False,False,True,False,False,1,Low Risk,False,True
100372,53,Female,Delhi,14,300000.0,606.0,0.7,False,17796.35,3559.2699999999995,6098.75,5.0,0.0,4449.0875,3035.29,8149.7,-0.6275580696221946,6098.75,3629.99,3035.29,0.0,0.0,2981.37,0.0,2050.95,27642.65,22.5,30.0,2.0,1.0,0.05932116666666666,1.5532763740879452,True,False,True,False,True,True,False,False,False,False,3,Medium Risk,False,True
100373,23,Male,Mumbai,59,200000.0,358.0,1.01,True,6213.93,2071.31,3284.61,3.0,0.0,2071.31,1240.74,1688.58,-0.2652169278328536,0.0,1240.74,0.0,0.0,3284.61,0.0,1688.58,0.0,13600.2,2.5,5.0,1.0,0.0,0.03106965,2.1886632131356483,True,False,False,False,False,False,True,True,False,False,2,Medium Risk,False,True
100374,38,Male,Mumbai,116,50000.0,368.0,1.12,True,47461.9,4314.718181818182,20488.11,11.0,1.0,5932.7375,555.02,2722.04,-0.7961014533217734,5969.65,0.0,5395.719999999999,0.0,13574.3,0.0,20488.11,2034.12,45707.770000000004,11.666666666666666,15.0,3.0,0.0,0.949238,0.9630413026027193,True,True,True,True,True,False,True,True,False,False,5,High Risk,True,True
100375,45,Female,Bengaluru,6,75000.0,745.0,0.91,True,36896.79,4099.643333333333,9126.05,9.0,0.0,6149.465,1143.95,8684.91,-0.8682830334453667,8853.35,0.0,9126.05,173.57,14938.46,0.0,0.0,3805.36,15292.62,30.0,30.0,1.0,1.0,0.49195720000000004,0.4144702018793505,True,False,True,True,False,True,True,False,False,False,4,High Risk,False,True
100376,62,Male,Kolkata,49,200000.0,687.0,1.02,True,15466.66,2577.7766666666666,4432.26,6.0,0.0,3093.332,1340.21,5115.3,-0.7379997263112623,957.58,0.0,2608.55,0.0,0.0,1340.21,0.0,10560.32,28237.58,8.333333333333334,15.0,2.0,0.0,0.0773333,1.8257063903906856,True,False,True,True,True,False,True,False,False,False,4,High Risk,False,True
100377,51,Female,Pune,104,150000.0,385.0,0.59,False,15189.92,3037.984,5615.68,5.0,0.0,3797.48,5405.57,5615.68,-0.03741488118981149,0.0,0.0,0.0,8783.460000000001,6406.46,0.0,0.0,0.0,45023.56,3.75,5.0,3.0,0.0,0.10126613333333333,2.9640419436047063,False,False,False,False,True,False,False,True,False,False,2,Medium Risk,False,True
100378,23,Female,Kolkata,80,100000.0,526.0,0.5,False,17708.67,2951.4449999999997,8392.58,6.0,0.0,3541.7339999999995,149.86,3702.29,-0.9595223496808731,0.0,0.0,685.87,149.86,8480.36,8392.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17708669999999999,0.0,True,False,True,True,False,False,False,True,False,False,3,Medium Risk,False,True
100379,60,Female,Delhi,103,75000.0,892.0,0.5,False,4256.3099999999995,1064.0774999999999,2476.43,4.0,0.0,1064.0774999999999,2476.43,276.46,7.957643058670332,0.0,0.0,518.67,0.0,3461.18,276.46,0.0,0.0,17123.11,10.0,10.0,1.0,0.0,0.05675079999999999,4.022994095824788,False,False,False,False,False,False,False,False,False,False,0,Low Risk,False,True
100380,66,Female,Bengaluru,85,50000.0,483.0,0.76,False,29225.95,4175.135714285714,8586.58,7.0,0.0,5845.1900000000005,112.86,6664.54,-0.9830655979257383,0.0,2747.23,8092.3099999999995,0.0,9686.97,112.86,8586.58,0.0,29999.18,13.333333333333334,30.0,2.0,1.0,0.584519,1.0264569671815629,True,False,True,True,True,True,False,True,False,False,5,High Risk,False,True
100381,44,Male,Chennai,14,150000.0,621.0,0.19,False,16144.460000000001,2690.7433333333333,5345.31,6.0,0.0,3228.892,2789.27,1239.24,1.2507908072689713,3132.85,0.0,6427.0599999999995,0.0,6584.55,0.0,0.0,0.0,48032.38,7.5,30.0,1.0,1.0,0.10762973333333334,2.9751617582749743,False,False,False,False,False,True,False,False,False,False,1,Low Risk,False,True
100382,52,Male,Bengaluru,37,200000.0,617.0,0.72,False,5619.0199999999995,1404.7549999999999,5325.31,4.0,0.0,1404.755,26.25,168.48,-0.8441951566951567,0.0,168.48,0.0,0.0,98.98,26.25,0.0,5325.31,0.0,0.0,0.0,0.0,0.0,0.028095099999999998,0.0,True,False,True,True,False,False,False,False,False,False,2,Medium Risk,False,True
100383,67,Male,Hyderabad,20,100000.0,865.0,0.81,True,17564.71,4391.1775,10635.8,4.0,0.0,4391.1775,1337.97,4956.52,-0.7300585894942418,0.0,10635.8,1337.97,4956.52,0.0,0.0,634.42,0.0,4214.23,10.0,30.0,1.0,1.0,0.1756471,0.23992596518815282,True,False,True,True,False,True,True,False,False,False,4,High Risk,False,True
100384,42,Male,Bengaluru,17,50000.0,698.0,0.55,False,24397.41,4066.235,9387.13,6.0,0.0,4879.482,2292.89,4518.77,-0.4925853716830023,0.0,9387.13,8005.35,0.0,4518.77,0.0,0.0,2486.16,66551.63,17.0,30.0,5.0,2.0,0.4879482,2.727815370565974,True,False,True,True,True,True,False,False,False,False,4,High Risk,False,True
100385,43,Male,Kolkata,102,200000.0,592.0,1.15,True,5602.599999999999,2801.2999999999997,4144.61,2.0,0.0,2801.2999999999997,1457.99,4144.61,-0.6482202185489105,0.0,4144.61,1457.99,0.0,0.0,0.0,0.0,0.0,60577.13,11.0,30.0,3.0,1.0,0.028012999999999996,10.812324634990897,True,False,True,False,True,True,True,True,True,False,6,High Risk,False,True
100386,22,Male,Hyderabad,114,200000.0,592.0,0.75,False,11311.91,2262.382,3372.32,5.0,0.0,2827.9775000000004,3372.32,2476.52,0.3617172483969442,2391.59,2887.47,0.0,0.0,0.0,0.0,3372.32,2660.53,73034.3,12.857142857142858,30.0,6.0,1.0,0.05655955,6.456407450200718,True,False,False,False,True,True,False,True,False,False,3,Medium Risk,False,True
100387,47,Male,Hyderabad,83,75000.0,784.0,0.3,False,24770.4,4954.08,12917.74,5.0,0.0,4954.08,0.71,12917.74,-0.9999450368253271,1520.45,12917.74,6007.65,0.71,0.0,0.0,0.0,4323.85,38757.79,5.0,15.0,1.0,0.0,0.330272,1.5646816361463682,True,False,True,True,False,False,False,False,False,False,2,Medium Risk,False,True
100388,62,Female,Hyderabad,62,75000.0,746.0,0.6,False,25861.02,3694.4314285714286,8801.01,7.0,0.0,3694.4314285714286,8801.01,66.29,131.76527379695275,4717.44,0.0,0.0,0.0,10825.78,7627.51,1972.6499999999999,717.64,26109.36,7.5,30.0,1.0,1.0,0.3448136,1.0096028694923866,False,False,False,False,False,True,False,False,False,False,1,Low Risk,False,True
100389,22,Male,Chennai,13,50000.0,606.0,0.83,True,2633.3599999999997,877.7866666666665,1385.07,3.0,0.0,877.7866666666665,1041.09,207.2,4.024565637065637,1041.09,0.0,0.0,1385.07,0.0,0.0,207.2,0.0,7081.86,0.0,0.0,0.0,0.0,0.05266719999999999,2.6892866907676884,True,False,False,False,False,False,True,False,False,False,1,Low Risk,False,True
100390,46,Male,Bengaluru,77,300000.0,807.0,0.42,False,27872.9,3096.988888888889,6018.61,9.0,0.0,3484.1125,1255.87,1166.3,0.0767984223613135,0.0,0.0,0.0,770.49,4420.24,0.0,13034.45,9647.72,22511.79,0.0,0.0,0.0,0.0,0.09290966666666667,0.8076586935697397,False,False,False,True,False,False,False,False,False,False,1,Low Risk,False,True
100391,37,Female,Kolkata,32,300000.0,606.0,0.14,False,56445.84,3527.865,7595.24,16.0,0.0,8063.691428571428,9288.89,9404.2,-0.012261542714957285,0.0,5700.67,14218.31,9042.93,19326.77,4142.07,1562.69,2452.4,50785.259999999995,1.25,5.0,1.0,0.0,0.18815279999999998,0.8997166133057812,False,True,False,False,False,False,False,False,False,False,0,Low Risk,False,True
100392,60,Male,Bengaluru,67,200000.0,719.0,0.72,False,14990.44,2498.4066666666668,5597.36,6.0,0.0,2998.088,2201.31,194.44,10.321281629294383,0.0,0.0,10218.07,0.0,2523.61,2248.76,0.0,0.0,19627.690000000002,2.5,5.0,1.0,0.0,0.0749522,1.3093471572548905,False,False,False,False,False,False,False,False,False,False,0,Low Risk,False,True
100393,53,Male,Chennai,17,75000.0,453.0,1.14,True,26764.8,2433.163636363636,9724.88,11.0,0.0,5352.96,1479.52,678.27,1.1813142258982412,8042.58,2410.99,1554.8999999999999,0.0,690.71,678.27,13387.349999999999,0.0,46086.020000000004,5.0,10.0,3.0,0.0,0.356864,1.721889197752272,True,False,False,True,True,False,True,True,False,False,4,High Risk,False,True
100394,29,Female,Delhi,70,100000.0,723.0,0.61,False,10242.09,2048.418,4805.59,5.0,0.0,2560.5225,1126.01,2426.2,-0.5358956392712884,0.0,0.0,7231.79,1590.82,0.0,1126.01,293.47,0.0,1269.31,30.0,30.0,1.0,1.0,0.1024209,0.12393076022569612,True,False,True,True,False,True,False,False,False,False,3,Medium Risk,False,True
100395,63,Male,Mumbai,112,100000.0,572.0,1.09,True,9738.92,2434.73,3616.56,4.0,0.0,2434.73,3616.56,1039.51,2.4791007301517065,0.0,0.0,3616.56,2601.62,3520.74,0.0,0.0,0.0,8241.78,10.0,10.0,1.0,0.0,0.0973892,0.8462724819589853,True,False,False,False,False,False,True,True,False,False,2,Medium Risk,False,True
100396,68,Male,Kolkata,109,200000.0,606.0,1.01,True,21003.66,2333.74,5305.6,9.0,0.0,2625.4575,3195.81,3782.14,-0.15502599057676342,1184.58,5305.6,3782.14,0.0,493.48,0.0,525.74,9712.119999999999,29755.15,0.0,0.0,0.0,0.0,0.1050183,1.4166650002904257,True,False,False,False,False,False,True,False,False,False,1,Low Risk,False,True
100397,59,Male,Kolkata,47,75000.0,427.0,0.22,False,15849.09,3169.818,7524.04,5.0,0.0,3962.2725,691.99,4829.610000000001,-0.856719279610569,4705.56,0.0,8216.03,2803.45,124.05,0.0,0.0,0.0,22287.9,15.0,30.0,1.0,1.0,0.21132120000000001,1.4062573939576342,True,False,True,True,False,True,False,True,False,False,4,High Risk,False,True
100398,49,Female,Bengaluru,67,50000.0,672.0,0.86,True,41727.88,2980.562857142857,10471.24,14.0,0.0,4172.7880000000005,2030.27,5880.09,-0.6547212712730588,17716.71,0.0,5714.42,7207.1,6445.63,4268.5,0.0,375.52,49725.53,11.0,30.0,3.0,1.0,0.8345575999999999,1.1916620254851193,True,True,True,True,True,True,True,False,False,False,5,High Risk,True,True
100399,62,Male,Mumbai,16,50000.0,867.0,0.55,False,15866.06,2644.3433333333332,5065.82,6.0,0.0,3173.212,2490.62,758.4,2.284045358649789,0.0,4598.12,758.4,0.0,416.14,2490.62,5065.82,2536.96,12809.08,0.0,0.0,0.0,0.0,0.31732119999999997,0.8073258263236116,False,False,False,False,False,False,False,False,False,False,0,Low Risk,False,True
100400,46,Male,Pune,108,50000.0,458.0,0.34,False,7527.93,1254.655,2324.04,6.0,0.0,1254.655,2324.04,768.84,2.022787576088653,0.0,346.02,0.0,1329.09,2759.94,0.0,768.84,2324.04,0.0,0.0,0.0,0.0,0.0,0.15055860000000001,0.0,False,False,False,False,False,False,False,True,False,False,1,Low Risk,False,True
100401,55,Female,Pune,48,100000.0,870.0,0.84,True,21336.65,4267.33,8170.85,5.0,0.0,7112.216666666667,7239.4,5926.4,0.22155102591792658,0.0,0.0,1810.82,0.0,7239.4,4115.58,8170.85,0.0,11869.53,5.0,5.0,1.0,0.0,0.21336650000000001,0.5562977318370035,True,False,False,False,False,False,True,False,False,False,1,Low Risk,False,True
100402,45,Male,Chennai,100,75000.0,869.0,0.9,True,29238.04,4873.006666666667,11088.19,6.0,0.0,7309.51,6105.78,11088.19,-0.4493438514311173,0.0,11088.19,13769.78,0.0,4272.1,0.0,0.0,107.97,17020.26,30.0,30.0,1.0,1.0,0.38984053333333335,0.5821272561361842,True,False,True,False,False,True,True,False,False,False,3,Medium Risk,False,True
100403,44,Female,Pune,22,75000.0,475.0,0.26,False,21829.42,3638.236666666666,11523.84,6.0,0.0,5457.355,2267.89,4448.03,-0.4901360827152695,4085.61,11523.84,1348.31,0.0,2630.31,0.0,0.0,2241.35,32038.48,11.666666666666666,30.0,2.0,1.0,0.2910589333333333,1.4676743587323897,True,False,True,True,True,True,False,True,False,False,5,High Risk,False,True
100404,33,Female,Kolkata,102,100000.0,510.0,1.1,True,21865.18,3123.597142857143,4699.51,7.0,0.0,3123.597142857143,4699.51,105.52,43.536675511751326,0.0,0.0,4282.36,0.0,14723.990000000002,2753.31,0.0,105.52,28184.910000000003,25.0,30.0,3.0,2.0,0.2186518,1.2890316933132955,True,False,False,False,True,True,True,True,False,False,4,High Risk,False,True
100405,27,Male,Pune,37,50000.0,746.0,0.91,True,9589.55,3196.5166666666664,5153.73,3.0,0.0,3196.5166666666664,3308.36,1127.46,1.9343480034768417,0.0,0.0,8462.09,0.0,0.0,1127.46,0.0,0.0,18675.17,30.0,30.0,1.0,1.0,0.191791,1.9474500888988535,True,False,False,False,False,True,True,False,False,False,2,Medium Risk,False,True
100406,56,Female,Delhi,98,50000.0,885.0,1.12,True,28137.88,9379.293333333333,21837.29,3.0,1.0,9379.293333333333,5333.2,967.39,4.512978219745913,0.0,0.0,0.0,967.39,5333.2,0.0,0.0,21837.29,12732.85,20.0,30.0,2.0,1.0,0.5627576,0.4525163231913705,True,False,False,False,True,True,True,False,False,False,3,Medium Risk,False,True
100407,65,Female,Delhi,90,200000.0,466.0,0.41,False,35247.45,5874.575,9993.67,6.0,0.0,7049.49,8190.63,6616.36,0.23793596479030774,11833.54,0.0,12967.119999999999,0.0,0.0,10446.79,0.0,0.0,26670.25,5.0,10.0,2.0,0.0,0.17623724999999998,0.7566575738103041,False,False,False,False,True,False,False,True,False,False,2,Medium Risk,False,True
100408,40,Male,Delhi,90,300000.0,759.0,1.13,True,14863.29,3715.8225,7003.77,4.0,0.0,3715.8225,7003.77,3410.37,1.0536686635174484,0.0,0.0,0.0,0.0,0.0,4449.15,0.0,10414.14,16837.559999999998,5.0,10.0,1.0,0.0,0.0495443,1.1328285998591157,True,False,False,False,False,False,True,False,False,False,1,Low Risk,False,True
100409,21,Female,Pune,45,150000.0,656.0,0.47,False,22935.04,4587.008,12768.28,5.0,0.0,5733.76,1614.63,5291.69,-0.6948744163017864,0.0,12768.28,2846.84,2028.23,0.0,5291.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15290026666666667,0.0,True,False,True,True,False,False,False,False,False,False,2,Medium Risk,False,True
100410,28,Female,Chennai,28,300000.0,603.0,0.11,False,29641.079999999998,4234.44,8108.11,7.0,0.0,4940.179999999999,8108.11,20.81,388.6256607400288,0.0,12262.36,20.81,0.0,4536.74,1526.41,11294.759999999998,0.0,34971.71,3.75,10.0,2.0,0.0,0.09880359999999999,1.1798392636165753,False,False,False,False,True,False,False,False,False,False,1,Low Risk,False,True
100411,66,Male,Hyderabad,61,75000.0,532.0,0.93,True,20587.85,4117.57,8248.05,5.0,0.0,4117.57,4115.82,5321.45,-0.2265604299580002,0.0,2714.0,5509.98,0.0,4115.82,0.0,8248.05,0.0,58964.11,17.5,30.0,3.0,2.0,0.2745046666666667,2.8640246553185498,True,False,False,False,True,True,True,True,False,False,4,High Risk,False,True
100412,36,Male,Hyderabad,11,75000.0,606.0,0.86,True,9252.04,4626.02,8241.84,2.0,0.0,4626.02,1010.2,8241.84,-0.8774302825582637,0.0,0.0,0.0,0.0,1010.2,8241.84,0.0,0.0,15121.37,5.0,5.0,1.0,0.0,0.12336053333333334,1.6343822551567004,True,False,True,True,False,False,True,False,True,False,4,High Risk,False,True
100413,34,Male,Mumbai,91,75000.0,481.0,0.74,False,21035.15,4207.030000000001,11443.01,5.0,0.0,4207.030000000001,11443.01,2769.77,3.1313935814165075,0.0,0.0,365.55,0.0,14212.78,3526.6,2930.22,0.0,13193.99,12.5,15.0,2.0,0.0,0.2804686666666667,0.6272353655666824,True,False,False,False,True,False,False,True,False,False,2,Medium Risk,False,True
100414,32,Female,Hyderabad,55,300000.0,633.0,0.61,False,18187.19,2273.39875,4353.63,8.0,0.0,3031.1983333333333,1010.18,675.12,0.4962969546154757,3121.83,1440.26,7844.700000000001,670.56,675.12,3424.54,1010.18,0.0,25176.510000000002,30.0,30.0,2.0,2.0,0.06062396666666666,1.384299058843065,True,False,False,True,True,True,False,False,False,False,3,Medium Risk,False,True
100415,43,Male,Hyderabad,107,150000.0,328.0,0.09,False,32099.92,4585.702857142857,14854.57,7.0,0.0,4585.702857142857,7016.01,2575.79,1.7238284176893304,0.0,1284.61,0.0,4457.4,24446.370000000003,0.0,0.0,1911.54,38695.52,23.75,30.0,4.0,3.0,0.21399946666666667,1.2054709170614755,True,False,False,False,True,True,False,True,False,False,3,Medium Risk,False,True
100416,35,Female,Delhi,42,200000.0,392.0,0.77,False,19713.56,6571.186666666667,14847.16,3.0,0.0,6571.186666666666,3161.75,1704.65,0.8547795735194907,0.0,0.0,0.0,0.0,1704.65,3161.75,14847.16,0.0,46172.86,10.0,15.0,4.0,0.0,0.09856780000000001,2.3421878138702494,False,False,False,True,True,False,False,True,False,False,3,Medium Risk,False,True
100417,48,Female,Delhi,114,300000.0,629.0,0.53,False,7976.41,1994.1025,3766.61,4.0,0.0,1994.1025,1779.12,2170.85,-0.18045005412626391,0.0,0.0,3766.61,2430.68,1779.12,0.0,0.0,0.0,38360.19,11.25,30.0,2.0,1.0,0.026588033333333334,4.809204892928022,True,False,False,False,True,True,False,False,False,False,2,Medium Risk,False,True
100418,54,Female,Pune,69,150000.0,483.0,0.69,False,11004.2,1834.0333333333335,2912.99,6.0,0.0,2751.05,1596.76,5202.6,-0.6930842271172106,2912.99,2289.61,0.0,0.0,0.0,1062.7,2497.78,2241.12,5597.97,22.5,30.0,2.0,1.0,0.07336133333333333,0.508712128096545,True,False,True,False,True,True,False,True,False,False,4,High Risk,False,True
100419,22,Female,Mumbai,59,50000.0,394.0,0.54,False,19721.989999999998,1792.9081818181817,5675.95,11.0,0.0,3286.9983333333334,5675.95,3158.95,0.7967837414330712,3110.86,0.0,12873.169999999998,1740.95,1214.96,736.14,0.0,45.91,17879.31,5.0,5.0,1.0,0.0,0.39443979999999995,0.9065672378902941,False,False,False,False,False,False,False,True,False,False,1,Low Risk,False,True
100420,52,Female,Bengaluru,77,50000.0,652.0,1.16,True,17835.59,3567.118,8386.54,5.0,0.0,3567.118,1370.06,6739.93,-0.7967248918015469,0.0,839.3,8886.300000000001,0.0,0.0,1370.06,0.0,6739.93,37480.53,6.666666666666667,15.0,2.0,0.0,0.3567118,2.1014460413140243,True,False,True,True,True,False,True,False,False,False,4,High Risk,False,True
100421,43,Female,Kolkata,110,75000.0,564.0,0.74,False,8465.7,2116.425,2833.99,4.0,0.0,2116.4249999999997,2404.02,1185.37,1.0280756219577012,0.0,0.0,3589.39,0.0,0.0,2042.32,0.0,2833.99,12039.84,6.666666666666667,15.0,2.0,0.0,0.112876,1.422190722562812,False,False,False,False,True,False,False,True,False,False,2,Medium Risk,False,True
100422,42,Female,Mumbai,54,100000.0,318.0,0.91,True,35838.01,4479.75125,15476.33,8.0,0.0,5973.001666666667,2424.32,15476.33,-0.8433530430017969,0.0,0.0,3373.4900000000002,15476.33,7373.5,1218.96,0.0,8395.73,28641.44,21.666666666666668,30.0,3.0,2.0,0.35838010000000003,0.7991916961907203,True,False,True,True,True,True,True,True,False,False,6,High Risk,False,True
100423,45,Male,Mumbai,104,75000.0,798.0,1.13,True,12587.5,4195.833333333333,6258.06,3.0,0.0,6293.75,9424.16,3163.34,1.9791802335506141,0.0,0.0,3166.1,0.0,9421.400000000001,0.0,0.0,0.0,42113.05,0.0,0.0,0.0,0.0,0.16783333333333333,3.345624627606753,True,False,False,False,False,False,True,False,False,False,1,Low Risk,False,True
